"sex","height","weight","income","waga","woje","class","age","age6","education"
2,168,62,712,1.252981,20,4,29,2,40
1,172,80,2700,0.365285,20,4,56,4,50
2,155,90,1000,1,20,6,74,6,60
1,165,90,1500,1,20,6,80,6,30
2,160,80,1000,2.936778,20,6,53,4,50
1,170,79,800,0.539987,20,6,61,5,30
2,164,80,840,0.422463,20,6,57,4,30
1,167,75,1800,0.989812,20,6,50,4,50
2,155,60,850,0.198021,20,6,60,5,30
2,168,90,530,0.8896071684,20,5,52,4,30
1,176,88,800,1.23825911136,20,5,53,4,50
2,169,76,1050,0.356294,20,5,66,6,60
2,160,65,940,0.35301858264,20,5,71,6,60
1,184,82,3200,0.3436966565,20,5,59,4,30
2,166,69,1800,0.338017,20,5,63,5,30
1,173,75,800,0.364261,20,6,64,5,30
1,176,70,600,0.42865137552,20,6,30,2,30
1,170,68,560,0.561089,20,6,21,1,50
1,173,75,560,0.495455,20,6,26,2,51
2,167,70,500,0.350134,20,6,58,4,50
1,170,70,500,0.447537,20,6,60,5,60
1,168,80,1500,0.46638,20,6,61,5,50
2,158,55,900,0.41813976408,20,6,88,6,60
1,170,72,800,0.5488221924,20,6,32,2,60
2,168,70,570,0.38784859296,20,6,57,4,50
1,170,80,1000,0.63544067688,20,6,34,2,50
2,165,65,900,0.44906127048,20,6,59,4,50
1,172,70,900,0.57398458152,20,6,63,5,50
2,164,85,900,0.216027,20,6,59,4,60
2,163,55,530,0.240379,20,6,49,4,20
1,178,95,2150,0.298142,20,6,48,4,30
1,175,72,1500,0.384726,20,6,21,1,40
2,170,76,1000,2.886441306,20,6,95,6,60
1,178,90,900,3.399283,20,6,37,3,50
2,173,70,2000,0.56533208712,20,6,36,3,11
1,170,55,1300,0.71393814696,20,6,40,3,30
1,170,94,1100,1.7189349145,20,6,67,6,30
1,165,75,1100,0.269058,20,6,81,6,60
2,167,93,1050,0.284134,20,6,78,6,60
1,175,70,900,0.795001,20,6,69,6,50
2,160,80,900,0.89240594208,20,6,69,6,50
2,160,50,1100,0.88966,20,6,78,6,50
2,163,82,980,0.9456729936,20,6,70,6,60
2,168,70,2000,2.35662802728,20,6,53,4,30
1,172,70,1500,0.530076,20,2,84,6,30
2,158,60,1000,0.531579,20,2,78,6,60
1,168,93,1600,0.56344958496,20,2,82,6,60
2,158,65,965,0.56504721384,20,2,85,6,70
2,161,68,900,0.56504721384,20,2,94,6,60
1,175,70,1000,3.4810026672,20,2,29,2,30
2,163,58,1000,3.62800790928,20,2,27,2,20
2,155,80,1000,3.14343739704,20,2,79,6,60
1,182,75,1500,0.722535,20,2,53,4,50
2,160,62,1500,0.576033,20,2,55,4,30
1,168,67,900,1.146189,20,2,48,4,40
2,167,72,3000,0.537361,20,2,50,4,11
1,186,102,3600,3.25510878576,20,2,38,3,30
2,173,60,400,2.7991085124,20,2,29,2,12
1,180,85,3500,0.7008754691,20,2,63,5,60
2,170,65,1800,0.788406,20,2,23,1,51
2,160,74,1300,0.654983,20,2,65,6,30
2,154,74,1500,0.4597745486,20,2,77,6,50
1,176,92,1400,0.8944861548,20,2,67,6,60
2,156,64,1300,0.861449,20,2,54,4,50
2,160,68,1100,0.51941965584,20,2,75,6,60
2,155,70,1900,1.672657,20,2,39,3,30
1,165,80,1400,2.164331,20,2,42,3,50
2,170,70,2000,0.472906,20,2,55,4,11
2,170,71,1000,0.4529910336,20,2,52,4,30
2,182,75,1400,0.430528,20,2,20,1,40
1,180,80,2100,0.839569,20,2,26,2,12
1,187,93,2760,0.9766805452,20,2,29,2,10
2,163,65,2500,0.972304,20,2,36,3,10
1,184,70,1350,1.151462,20,2,26,2,12
2,162,51,3700,0.867508,20,2,30,2,30
1,170,76,2150,0.530076,20,2,68,6,40
2,156,60,1800,0.5001626811,20,2,68,6,40
1,185,102,7000,1.285264,20,4,30,2,12
1,165,76,1800,0.3636540864,20,4,80,6,60
2,158,70,783,0.387592,20,4,75,6,60
1,170,90,1500,0.5351528703,20,4,73,6,50
1,185,108,1900,0.546554,20,4,31,2,30
2,160,62,1100,0.569636,20,4,28,2,11
1,160,78,1000,0.300514,20,4,64,5,30
1,178,80,2000,0.97068869424,20,4,50,4,50
1,164,93,1200,1,20,4,64,5,50
2,160,65,1200,1,20,4,65,6,50
1,176,88,1200,0.839569,20,4,30,2,11
1,184,102,1600,1.032,20,4,34,2,30
2,164,58,1200,1.032,20,4,34,2,12
1,170,77,3000,1.37292551376,20,4,42,3,30
2,176,105,1600,0.35307,20,4,64,5,60
2,153,60,870,0.35307,20,4,61,5,60
1,180,90,1400,0.366371,20,4,67,6,30
2,160,56,1070,0.36741,20,4,66,6,60
1,167,50,4500,1.804084,20,4,40,3,12
2,164,75,3000,1.45559829072,20,4,61,5,30
2,172,65,2500,1.024683,22,5,44,3,11
2,168,85,1500,0.978783,22,5,69,6,20
1,175,80,2000,1.692957,22,5,39,3,30
2,163,70,1500,1.327346,22,5,63,5,40
2,160,82,2000,0.81501,22,5,67,6,60
1,172,80,5000,1.189691,22,6,39,3,11
1,178,80,2000,0.957909,22,6,37,3,50
1,170,77,1100,0.78634910808,22,6,77,6,50
2,167,80,2300,0.889823,22,6,27,2,11
2,154,80,900,0.69819783528,22,6,70,6,60
1,188,96,1500,0.268071,22,6,48,4,50
2,162,78,700,0.25216,22,6,40,3,60
1,170,89,2500,0.827453,22,6,65,6,50
1,176,75,1500,1.071445,22,6,37,3,50
2,164,90,1500,0.819056,22,6,35,3,50
2,165,92,1230,0.787876,22,6,62,5,50
1,168,72,2200,1.244404,22,5,83,6,30
2,165,59,1400,0.586633,22,5,43,3,30
1,170,79,5000,2.528175,22,4,48,4,50
2,160,58,1300,2.258577,22,4,48,4,30
2,165,65,1500,0.695212,22,4,76,6,20
1,175,89,1200,0.676086,22,4,66,6,50
2,153,78,1400,0.695212,22,4,66,6,20
1,162,72,1000,0.676086,22,4,68,6,30
1,166,60,1800,0.918854713,22,4,59,4,50
2,165,58,1000,0.8221800607,22,4,62,5,50
2,158,58,500,0.3581921619,22,6,60,5,60
2,164,48,1300,3.943743,22,6,21,1,30
1,174,100,2200,0.358201,22,6,48,4,50
2,152,58,1000,1.117994754,22,6,79,6,30
1,180,78,2400,0.745747,22,4,78,6,60
2,155,57,1050,0.691507,22,4,64,5,20
1,184,90,2800,1.903389,22,4,31,2,50
1,180,92,6000,0.3159175249,22,6,52,4,30
2,172,58,5000,0.315833,22,6,39,3,11
1,175,100,6000,1.8076928342,22,6,30,2,11
2,160,68,2000,1.8550417449,22,6,31,2,11
1,180,88,2300,1.6218330936,22,6,25,2,12
2,171,71,870,2.380518,22,6,20,1,40
2,164,105,2700,1.40723,22,5,50,4,11
1,186,102,2200,1.575206,22,5,49,4,40
2,165,78,2200,0.795912,22,5,65,6,40
1,181,79,2400,0.45947827848,22,6,57,4,50
1,176,70,3600,0.52050281208,22,6,54,4,50
2,160,50,964,0.413168,22,6,81,6,60
2,154,65,900,1.207538,22,6,65,6,60
1,170,95,1650,1.359996,22,6,65,6,50
1,170,70,2000,0.76911,22,6,50,4,50
1,168,78,500,0.224697,22,6,47,4,30
1,182,85,6000,2.19345,22,6,33,2,50
2,160,60,1000,0.777532,22,6,56,4,50
2,157,74,1100,0.29737262664,22,6,65,6,12
2,160,85,3000,0.6458064739,22,4,67,6,11
2,160,50,2000,0.6527145617,22,4,31,2,11
2,163,82,1550,0.84200675664,22,4,80,6,40
2,162,58,1200,0.795912,22,4,79,6,60
2,158,62,1130,0.8663230296,22,4,81,6,60
2,156,68,1100,0.792134,22,4,67,6,50
2,176,110,1500,0.481208,22,4,27,2,30
2,154,67,850,0.798352,22,4,61,5,50
2,168,65,1700,0.3581093627,22,4,67,6,30
2,163,102,1150,1.5642565999,22,4,67,6,50
1,177,100,2700,2.350653,22,4,38,3,11
2,168,76,1800,1.05540660624,22,4,60,5,20
2,160,69,1200,0.385929,22,4,62,5,60
1,185,82,4000,1.9984104415,22,5,42,3,30
2,158,65,3300,1.8190156248,22,5,40,3,11
1,184,111,6000,0.245655,22,6,50,4,11
2,167,53,2600,0.2298515201,22,6,59,4,30
1,170,70,1000,1.22580452,22,6,42,3,30
2,158,65,1000,0.9370545417,22,6,36,3,30
2,163,68,1500,0.532294,22,6,38,3,50
2,158,75,1350,0.481769027,22,6,61,5,40
2,167,61,2500,0.766842909,22,5,77,6,11
1,170,90,2000,0.547433,22,5,56,4,50
2,156,50,1500,0.4930080775,22,5,55,4,50
2,159,75,1250,1.140496,22,6,64,5,50
1,169,71,2000,0.31592,22,6,77,6,60
2,160,85,1350,0.2639271545,22,6,78,6,60
2,150,60,1600,0.549843142,22,6,94,6,60
1,174,81,6000,0.875234,22,6,49,4,50
2,174,63,1350,1.000429,22,6,28,2,30
2,165,65,2800,0.7079726778,22,6,47,4,11
2,160,52,1600,1.173970339,22,6,24,1,30
1,175,90,2800,0.811095,22,6,48,4,11
1,175,95,2400,0.6984816456,22,4,66,6,30
2,150,62,1000,0.71824100904,22,4,67,6,50
1,185,79,6000,1.340448,22,4,41,3,50
2,165,65,2000,1.220118,22,4,38,3,30
1,180,104,2500,1.053103,22,5,48,4,50
2,160,50,800,1.238926,22,5,22,1,40
1,178,82,1600,0.560283,22,6,73,6,50
2,183,56,1400,0.906969,22,6,21,1,40
2,160,79,970,0.497474,22,6,72,6,60
2,173,70,560,0.554597,22,6,42,3,50
1,175,60,1800,4.16669584104,22,6,35,3,50
2,160,70,1400,5.20895682096,22,6,23,1,51
2,165,70,1400,3.87053392584,22,6,25,2,51
2,158,72,880,3.14130509928,22,6,53,4,60
2,175,60,860,3.87053392584,22,6,26,2,50
1,176,121,250,2.98916788632,22,6,58,4,50
2,164,62,2000,2.41246850496,22,6,61,5,11
1,176,110,1600,2.22989024352,22,6,62,5,50
2,164,68,5200,0.604282,22,4,60,5,30
2,162,55,700,1.372453,22,4,52,4,50
1,173,65,3000,1.634976,22,4,55,4,12
2,158,64,2600,1.4724294644,22,4,57,4,30
1,177,71,1900,1.932694,22,4,27,2,30
2,164,60,2000,0.91556,22,4,56,4,11
2,164,50,1000,0.959308,22,4,34,2,11
1,164,72,2200,0.32956,22,4,62,5,30
2,175,80,2000,0.818311,22,4,47,4,11
1,170,75,2900,1.1434249614,22,4,80,6,12
1,175,72,1260,2.513481,22,6,40,3,40
2,168,67,2900,2.334827,22,6,34,2,11
1,178,94,3000,0.780206,22,6,49,4,30
1,180,76,2800,0.790133,22,6,25,2,30
1,185,85,1300,1.628637,22,6,31,2,60
1,180,105,1000,0.629597,22,6,61,5,50
2,162,68,800,0.73418009424,22,6,59,4,60
2,170,65,3000,0.393773,22,6,44,3,11
1,167,62,780,1.020012,22,6,57,4,50
2,167,63,1000,1.010155,22,6,28,2,30
2,164,68,2000,1.130726,22,6,34,2,50
1,172,89,713,2.52785281296,22,6,66,6,50
2,176,70,2500,0.645665,22,6,40,3,50
2,160,60,900,0.579162,22,6,73,6,50
2,160,72,880,0.235547,22,6,81,6,50
2,160,70,1500,1.288929,22,6,48,4,50
2,169,64,1320,1.588143,22,6,28,2,60
2,156,75,1500,1.210807,22,2,66,6,50
2,160,80,1500,1.210807,22,2,65,6,50
2,155,58,2000,0.8696588156,22,2,49,4,30
1,172,67,2400,1.004417,22,2,92,6,11
2,158,55,2200,0.9717906879,22,2,91,6,11
1,172,90,6000,0.7601747507,22,2,50,4,50
1,176,93,680,0.925598,22,2,23,1,30
1,186,102,2000,2.2749061382,22,2,68,6,50
2,165,75,1250,1.1392483063,22,2,81,6,60
2,164,58,1200,1.220312,22,2,63,5,30
1,196,95,600,1.316393,22,2,20,1,51
1,190,87,2705,1.577257,22,2,23,1,30
1,176,102,1800,1.246385,22,2,61,5,50
2,158,80,1200,1.336751922,22,2,55,4,30
2,170,83,1045,1.2266710889,22,2,82,6,70
2,172,73,1360,1.184901,22,2,45,4,50
2,160,49,2000,0.400254,22,2,53,4,40
2,160,60,1600,0.527087,22,2,24,1,20
1,167,80,1500,1.004417,22,2,88,6,12
2,153,52,1000,0.9717906879,22,2,88,6,30
1,164,63,4000,1.392014,22,2,55,4,50
2,160,64,2500,1.303068,22,2,51,4,11
2,170,72,1800,0.55174320648,22,2,28,2,40
1,177,100,6000,2.824393,22,2,29,2,12
2,167,80,2500,2.2545911663,22,2,29,2,11
1,167,84,1612,0.9450559553,22,2,65,6,40
2,156,80,1800,0.9717906879,22,2,66,6,30
1,183,90,6000,3.593063,22,2,35,3,12
1,176,66,2300,0.9450559553,22,2,68,6,30
2,164,74,1200,1.463803,22,2,36,3,50
2,165,60,1800,2.094687,22,2,30,2,40
1,180,110,3500,2.162976,22,2,38,3,11
2,168,62,2600,0.483643,22,2,22,1,40
1,176,80,2200,0.443145082,22,2,23,1,40
1,175,74,2200,0.47098,22,2,22,1,40
1,180,72,2000,0.47098,22,2,23,1,40
1,172,90,2500,3.40338851688,22,2,60,5,30
2,158,68,2000,3.21021041832,22,2,60,5,12
2,158,62,4000,1.878372,22,2,43,3,11
1,167,87,3600,2.063621,22,2,44,3,30
1,170,80,5000,1.8903000906,22,2,32,2,11
2,165,60,10000,2.875688,22,2,35,3,10
1,182,90,4000,3.116375,22,2,48,4,12
1,170,64,2200,3.116375,22,2,47,4,11
2,168,50,2100,0.785436,22,2,23,1,11
1,178,69,2000,0.75317,22,2,26,2,11
2,170,52,2000,0.785436,22,2,23,1,11
2,160,58,1800,0.785436,22,2,23,1,11
1,173,82,1900,0.9450559553,22,2,81,6,10
2,152,48,1800,0.9717906879,22,2,84,6,10
1,178,84,4900,0.9450559553,22,2,69,6,30
2,158,56,3600,0.9717906879,22,2,69,6,30
2,160,79,1300,1.032831,22,2,69,6,60
1,168,50,360,1.866132,22,2,58,4,50
1,176,80,2500,2.28462,22,2,69,6,30
2,160,80,2000,1.9932533686,22,2,64,5,30
1,185,75,1400,2.6332620167,22,2,29,2,40
2,161,63,1000,1.7818246705,22,2,22,1,40
2,164,77,2800,3.483665382,22,2,40,3,30
1,170,70,2000,3.387748086,22,2,44,3,50
2,168,72,4000,0.3958479208,22,2,65,6,11
1,175,82,3500,0.3849579442,22,2,67,6,11
1,170,79,3500,1.094768,22,2,56,4,30
2,168,66,3200,1.097927,22,2,32,2,11
2,166,68,2500,1.024815,22,2,52,4,40
2,162,80,12500,1.789811,22,2,46,4,40
1,188,105,8000,2.182054,22,2,43,3,11
2,165,65,1700,0.9230868812,22,2,24,1,12
1,192,100,1700,0.955382,22,2,24,1,12
2,160,100,1520,1.1481915608,22,2,63,5,50
1,174,79,2500,2.824393,22,2,32,2,11
2,168,73,2500,2.396207,22,2,28,2,11
1,183,79,4500,2.137371,22,2,31,2,11
2,157,54,3000,1.81334,22,2,30,2,11
1,179,79,3000,1.0848059505,22,2,34,2,11
2,164,55,2000,0.9203469804,22,2,33,2,10
2,167,68,2000,1.75105,22,2,49,4,11
1,178,79,5000,2.134798,22,2,41,3,11
1,178,75,3000,1.8360374467,22,2,59,4,50
1,176,96,890,1.054252,22,2,59,4,50
1,175,80,2000,1.26099688872,22,2,68,6,30
2,163,59,2000,2.402507,22,2,34,2,11
1,176,90,5200,0.793481,22,2,63,5,12
2,165,64,4500,0.800604,22,2,55,4,11
1,162,62,2000,1.933167,22,4,88,6,50
2,167,54,5000,0.8096058731,22,4,54,4,10
1,180,86,4000,0.919193,22,4,55,4,11
2,176,92,12000,0.7724064507,22,4,57,4,11
2,170,75,4600,0.7220814733,22,4,63,5,11
2,165,90,2000,0.490586,24,6,82,6,60
1,180,105,2800,1.473123,24,6,35,3,40
2,164,63,200,1.492229,24,6,33,2,50
2,168,70,900,0.483659,24,6,42,3,50
2,173,64,500,0.60436078944,24,6,21,1,40
1,170,75,3300,1.586446,24,6,44,3,50
2,151,58,1700,1.371087,24,6,38,3,30
2,164,62,2100,0.490586,24,6,81,6,30
1,177,64,2300,0.8288096421,24,6,60,5,10
2,166,79,1500,0.33925325064,24,6,66,6,50
1,174,71,1900,0.35883722568,24,6,70,6,50
1,176,77,2200,0.6404320531,24,6,72,6,50
2,165,70,1760,1,24,4,64,5,60
2,156,86,1100,0.97,24,4,63,5,60
1,175,85,1800,1.013633,24,6,37,3,50
1,170,85,1700,1.10885754984,24,6,65,6,60
2,160,75,1200,0.91407969648,24,6,62,5,50
1,170,85,3000,0.391751,24,6,57,4,50
1,182,115,3000,0.462085,24,6,56,4,50
2,170,60,1200,0.4508915117,24,6,19,1,50
2,168,80,2000,0.232058,24,6,49,4,11
1,195,93,2000,0.27943517664,24,6,55,4,30
2,167,88,1350,0.567593,24,6,70,6,60
1,185,90,2400,0.537661,24,6,49,4,30
2,175,82,2100,0.472728,24,6,50,4,30
1,170,80,1740,0.554758,24,4,67,6,30
2,160,56,1200,0.511483,24,4,63,5,50
2,165,87,1600,0.684442,24,4,81,6,60
2,156,70,1200,0.627784,24,4,76,6,60
1,170,65,1100,0.611968,24,4,70,6,60
2,164,90,1300,1.0439116138,24,5,73,6,60
2,164,62,700,1.118882,24,5,50,4,60
1,170,60,950,0.337583,24,6,79,6,60
2,165,55,800,0.319159,24,6,71,6,60
2,170,70,2200,1.332415,24,6,28,2,40
1,177,62,2200,1.592169,24,6,26,2,40
1,167,56,1800,0.5758006912,24,4,73,6,50
2,164,65,1820,0.5906819656,24,4,76,6,50
1,182,90,3000,1.289652,24,4,35,3,30
2,170,60,1800,1.21631,24,4,31,2,11
2,155,49,1900,0.684442,24,4,76,6,11
1,176,95,2500,0.611968,24,4,71,6,50
2,164,105,1400,0.627784,24,4,65,6,50
2,164,64,2000,0.780499,24,5,51,4,50
2,158,69,1500,2.187746,24,5,46,4,50
1,176,98,790,0.384631,24,6,56,4,50
2,166,74,500,0.339529,24,6,51,4,30
2,164,76,1000,0.372596,24,6,61,5,60
1,170,120,1600,1.792283,24,6,31,2,30
2,163,110,1200,1.499882,24,6,27,2,40
2,170,84,1000,0.524039,24,6,61,5,30
2,154,78,707,0.620514,24,6,57,4,60
1,176,109,3000,0.796142,24,6,62,5,50
2,168,96,930,0.650986,24,6,69,6,60
2,168,80,2200,0.578239,24,6,35,3,11
2,173,61,1900,0.677742,24,6,32,2,11
1,175,72,1270,0.688566,24,6,75,6,30
2,158,70,1400,0.797791,24,6,65,6,50
1,170,80,1700,1.764418,24,6,31,2,30
2,158,62,1000,1.150888,24,6,57,4,60
1,167,82,1000,1.428001,24,6,58,4,50
2,158,83,1000,0.620514,24,6,55,4,50
1,170,100,1400,0.796142,24,6,60,5,50
1,165,80,1400,0.3484030383,24,6,81,6,60
2,170,70,800,0.3293883902,24,6,75,6,60
1,174,82,1600,0.352678,24,4,62,5,11
1,182,78,1800,0.541427,24,4,23,1,30
1,164,80,2200,0.306498,24,6,73,6,30
2,156,65,800,0.28977,24,6,68,6,50
1,170,70,4000,0.869872,24,6,48,4,50
2,165,47,3000,0.895877,24,6,30,2,30
2,160,98,2300,1.5725252291,24,6,70,6,60
1,176,87,1500,1.894901,24,6,23,1,30
2,156,55,1000,1.745139,24,6,24,1,12
2,150,65,1700,0.459553,24,6,73,6,60
1,178,86,2500,0.968926,24,6,61,5,30
1,191,85,2500,0.429702,24,6,55,4,30
2,161,63,2100,0.346315,24,6,55,4,20
2,160,63,1200,0.268514042,24,6,58,4,20
1,175,75,1500,0.3331679855,24,6,55,4,30
1,180,80,800,0.371984,24,6,78,6,60
2,158,70,1500,0.5985892892,24,4,69,6,20
1,175,75,860,0.473032,24,4,64,5,30
2,150,57,1100,0.67624239648,24,4,67,6,40
2,162,65,550,0.642911,24,4,21,1,51
1,185,90,1800,1.413467,24,6,32,2,12
2,180,85,700,1.182868,24,6,30,2,12
2,175,71,1160,0.490991,24,6,78,6,50
1,174,88,2500,0.227405,24,6,55,4,50
1,172,80,1137,0.499954,24,6,53,4,50
2,163,80,1280,0.439574,24,6,52,4,50
1,171,80,2400,0.688041,24,2,94,6,30
1,165,76,2000,0.373296,24,6,56,4,50
2,157,60,1000,0.329524,24,6,52,4,50
1,180,105,3000,1.1406022614,24,6,31,2,51
2,150,45,1200,0.75915,24,6,85,6,60
1,169,57,900,0.76741,24,6,54,4,50
1,175,95,3000,0.611017,24,6,46,4,30
1,186,98,3800,0.3179131738,24,6,55,4,50
2,168,72,2200,0.298079,24,6,44,3,50
1,184,90,1800,0.3740406815,24,6,24,1,51
2,162,68,1700,0.311634,24,6,49,4,50
2,164,56,800,0.366116,24,6,18,1,51
1,169,92,2600,0.4801770242,24,6,47,4,50
2,162,77,1280,0.47695440384,24,6,47,4,50
1,182,94,4000,1.85188040832,24,6,40,3,50
2,170,70,1200,1.10128714872,24,4,57,4,40
2,160,66,1400,0.5335458131,24,4,61,5,30
2,160,46,1600,0.645456,24,4,38,3,12
1,172,75,2266,1.032,24,6,72,6,30
1,176,112,1600,0.958271,24,6,46,4,50
1,188,92,1200,1.074783,24,6,23,1,30
1,176,92,1450,0.609501,24,6,47,4,30
2,174,78,1800,0.3608680815,24,6,61,5,40
2,170,63,1400,1,24,4,28,2,11
2,172,55,1100,0.4421232646,24,4,50,4,40
1,176,90,2000,0.540340052,24,4,56,4,40
2,158,72,2000,0.750549,24,4,52,4,30
1,173,67,5000,1.3085039846,24,4,42,3,12
1,175,95,3000,1.436953,24,4,40,3,50
2,164,78,2000,1.355234,24,4,34,2,11
1,160,65,2050,0.568824,24,4,70,6,20
2,156,64,2100,0.583525,24,4,66,6,20
1,175,90,3200,0.6726070695,24,5,58,4,30
1,165,80,2460,0.289744,24,6,70,6,50
2,155,65,1700,0.238849,24,6,61,5,60
1,176,73,2000,0.635075,24,6,53,4,30
2,160,70,5000,1.1578470766,24,5,59,4,11
2,158,58,2000,1.146361,24,5,37,3,11
1,167,61,1500,1.439458,24,5,32,2,30
1,180,60,2000,1.269111,24,6,30,2,50
2,175,90,1000,1.065205,24,6,23,1,40
2,164,95,2700,0.833183,24,5,74,6,60
1,178,90,3000,2.405689,24,5,34,2,11
2,166,57,2600,2.148511,24,5,30,2,11
1,175,90,2400,2.055026,24,5,22,1,50
2,164,56,1700,1.222424,24,5,41,3,30
1,170,78,1300,1.368514,24,5,50,4,50
1,176,79,2000,0.744959,24,5,68,6,50
2,160,76,590,0.764213,24,5,65,6,50
2,164,75,1500,0.853839,24,5,44,3,50
2,160,60,970,0.70546848168,24,5,61,5,30
1,186,89,3000,1.355583,24,5,33,2,30
2,165,50,2000,2.976692,24,5,34,2,40
1,178,90,2000,3.64775664312,24,5,59,4,50
1,178,72,2200,0.667922,24,5,60,5,30
2,164,63,2800,0.246641,24,6,52,4,12
2,165,80,2000,0.97,24,6,48,4,11
1,182,100,3000,1.032,24,6,72,6,30
2,170,120,12000,1,24,6,50,4,40
1,180,88,3200,1.032,24,6,55,4,50
1,188,94,2000,1.2644812716,24,6,33,2,30
1,176,82,6900,1,24,5,51,4,50
1,175,59,154,0.97,24,5,61,5,50
1,170,110,3000,1.711532,24,4,44,3,50
2,173,110,1600,1.439398,24,4,42,3,12
2,156,69,2000,0.7635,24,4,55,4,30
2,163,104,2260,0.284759,24,6,66,6,11
1,174,92,4000,0.301198,24,6,67,6,30
1,175,116,1000,1.457876,24,6,30,2,50
2,170,95,1000,1.220032,24,6,28,2,40
2,150,75,1000,0.681236,24,4,86,6,70
1,178,100,2000,1.250953,24,4,47,4,30
2,164,85,900,1.117412,24,4,44,3,30
2,168,66,1700,0.32442495864,24,6,69,6,30
1,172,116,1050,0.32665079688,24,6,58,4,50
1,175,79,2500,0.27943517664,24,6,56,4,50
2,165,89,950,0.232058,24,6,51,4,50
1,174,92,1050,0.513291,24,6,64,5,50
1,170,82,2600,0.768568,24,6,51,4,30
1,180,90,2500,0.862014,24,6,23,1,30
2,167,69,1800,0.793886,24,6,20,1,40
2,178,83,800,0.6358112932,24,6,51,4,50
2,160,73,1300,0.60332865528,24,6,67,6,50
1,172,78,2200,0.928098,24,6,49,4,50
2,167,61,2000,0.958672,24,6,21,1,30
2,170,73,1500,0.816012,24,6,47,4,50
2,168,79,1900,0.390429,24,6,56,4,30
2,171,78,1200,0.51142938552,24,6,77,6,50
2,165,78,1300,0.567593,24,6,75,6,60
2,154,60,1700,1.0772589916,24,3,77,6,60
1,178,86,2200,1.66125341376,24,3,73,6,60
1,175,75,1700,1.919178,24,3,28,2,30
2,167,80,800,1.603248,24,3,69,6,60
2,160,65,2070,0.966875,24,3,88,6,40
1,182,82,2500,0.670807,24,3,60,5,50
2,164,72,720,0.657582,24,3,56,4,50
1,180,69,2000,1.6243575283,24,3,33,2,40
2,150,60,1800,1.450707847,24,3,32,2,40
1,185,80,2200,7.068594,24,3,23,1,30
1,174,65,1700,5.279772,24,3,27,2,12
2,165,54,1600,4.715343,24,3,25,2,30
2,169,53,1000,5.670323,24,3,23,1,12
2,167,84,1200,0.66598,24,3,43,3,50
2,162,52,470,0.851015,24,3,58,4,50
1,177,73,1600,0.76417363656,24,3,61,5,50
2,162,64,1250,0.65791165128,24,3,62,5,50
1,170,65,3000,1.726387,24,3,26,2,50
2,154,56,1500,2.792058,24,3,34,2,11
1,172,82,4000,2.960415,24,3,35,3,30
2,160,62,1200,0.9097326875,24,3,72,6,50
2,162,54,2000,0.9322870014,24,3,38,3,30
2,168,62,600,0.791316,24,3,58,4,60
1,170,80,2900,2.595868,24,3,33,2,12
2,165,85,4500,0.774022,24,3,45,4,11
1,170,80,3500,0.6985552097,24,3,74,6,12
1,176,82,1400,0.742433,24,3,75,6,60
1,170,85,1100,0.706721,24,3,47,4,30
1,186,70,1100,1.061245,24,3,21,1,50
2,160,57,2000,1.499698,24,3,36,3,30
1,171,87,2000,1.783232,24,3,39,3,30
1,170,60,2000,1.64489,24,3,46,4,50
2,160,95,1800,0.84113725536,24,3,56,4,30
1,180,93,3000,2.00773,24,3,42,3,20
2,158,70,3000,1.688501,24,3,40,3,20
2,164,70,800,0.682288,24,3,37,3,60
2,164,70,1100,1.433671,24,3,28,2,12
2,164,67,1850,0.766798,24,3,47,4,20
1,183,82,2500,1.211246,24,3,40,3,30
2,167,66,900,1.018658,24,3,36,3,20
1,176,69,3400,2.595868,24,3,26,2,12
2,156,76,2000,0.9106453605,24,3,74,6,11
1,160,75,2000,1.193323,24,3,81,6,50
2,160,70,970,0.8115159001,24,3,44,3,50
2,162,64,1426,1.5562758861,24,2,65,6,30
1,176,85,1290,1.7641178734,24,2,35,3,11
1,171,95,2500,0.561077,24,2,63,5,11
2,163,68,1500,0.550015,24,2,55,4,30
1,175,70,1600,0.808437,24,2,74,6,60
2,160,80,1200,0.829331,24,2,71,6,40
1,168,63,2700,1.015982,24,2,58,4,30
1,178,100,1300,0.6325604837,24,2,61,5,11
2,156,56,1200,0.5445995063,24,2,60,5,11
1,180,85,3500,1.2714278201,24,2,56,4,11
2,170,72,3200,1.0403230212,24,2,53,4,12
2,168,85,1600,1.0315830011,24,2,78,6,40
2,175,60,1500,1.283726,24,2,26,2,50
2,170,75,1400,0.779318,24,2,55,4,50
1,172,85,1200,0.938598,24,2,55,4,50
2,160,63,4200,1.664738,24,3,35,3,11
1,176,82,2200,1.8624870866,24,3,42,3,50
1,185,100,5000,0.735653,24,3,67,6,12
2,164,66,2000,0.678268,24,3,63,5,40
1,173,93,3300,0.673516,24,3,64,5,50
2,158,78,1200,0.722981,24,3,62,5,50
2,160,78,2800,0.7832926637,24,3,69,6,30
1,168,80,2000,0.763559168,24,3,69,6,50
2,164,71,2900,1.193603,24,3,24,1,51
1,174,69,3800,1.111393,24,3,25,2,51
1,180,92,2900,1.568002,24,3,30,2,30
2,163,53,3200,1.4734559863,24,3,37,3,11
1,177,75,3500,1.7520282493,24,3,38,3,11
2,168,62,4200,1.607612,24,3,42,3,40
2,173,65,1500,0.819735,24,3,23,1,40
1,178,87,12000,1.4390049328,24,3,50,4,10
1,171,70,3500,0.757575,24,3,50,4,50
